Place,Player,Registration code,Advertiser,Profile,Cardroom,Chips,Bets + fees,Total win,Jackpot win
4,Lowlife1976,8571372483,defaultbetsmith.com,-,betsmith.com,0,€1.00,€0.00,0
5,Calotagabriel68,8571374293,defaulte8,-,efortuna,0,€1.00,€0.00,0
6,devilgolden162,8571376776,bet365,-,bet365poker,0,€1.00,€0.00,0
7,mrcarrot96,8571368420,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
8,devilgolden162,8571373733,bet365,-,bet365poker,0,€1.00,€0.00,0
9,minilexx,8571375936,honx,-,bifortuna.cz,0,€1.00,€0.00,0
10,Nykrc7,8571375598,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
11,Tayler888,8571362150,default8t,-,coolbet,0,€1.00,€0.00,0
12,spencer254,8571366688,default8t,-,coolbet,0,€1.00,€0.00,0
13,SerVik67,8571373579,defaultvx,-,redstar,0,€1.00,€0.00,0
14,Chefen93,8571373410,default13,-,bet365poker.dk,0,€1.00,€0.00,0
15,Armandetox2704,8571368799,defaultsportiumbet.mx,-,sportiumbet.mx,0,€1.00,€0.00,0
16,devilgolden162,8571369052,bet365,-,bet365poker,0,€1.00,€0.00,0
17,prokeen249,8571367293,defaultbet365poker.nl,-,bet365poker.nl,0,€1.00,€0.00,0
18,cdc22,8571368122,defaultvx,-,redstar,0,€1.00,€0.00,0
19,20NoBluff00,8571361070,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
20,Cocteau33,8571365767,defaultbetfredew5,109362,betfredew5,0,€1.00,€0.00,0
1,f1narf1n,8571652604,defaultvx,-,redstar,3158500,€1.00,€0.00,0
1,UncleScrootus,8571679377,default8v,-,coolbet.ee,5456800,€1.00,€0.00,0
1,jb4299,8571698102,default7z,-,paddypowerpoker.com,4018400,€1.00,€0.00,0
1,jokapaivasamaa,8571658819,default97,-,paf.com,4061100,€1.00,€0.00,0
1,Andy333,8571682420,defaultbetfredew5,-,betfredew5,1472000,€1.00,€0.00,0
1,nichols06sky,8571687780,defaultskypoker.com,-,skypoker.com,21833200,€1.00,€0.00,0
7,leonchita,8571667463,defaultwhpoker,NA,whpoker,0,€1.00,€0.00,0
8,Patienthappy92,8571668962,bet365,-,bet365poker,0,€1.00,€0.00,0
9,PokerDaze,8571700248,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
10,HKnr7,8571657720,default9s,-,betsafe.ee,0,€1.00,€0.00,0
11,M6RKY,8571660861,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
12,MariaBetanio,8571702958,pokercash,-,championpoker,0,€1.00,€0.00,0
13,playergrey958,8571643983,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
14,akkar,8571702291,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
15,Jumbas85,8571681988,defaultvx,-,redstar,0,€1.00,€0.00,0
16,pospecm1,8571703214,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
17,nine28,8571703328,defaultvx,-,redstar,0,€1.00,€0.00,0
18,petejarvi,8571701760,default97,-,paf.com,0,€1.00,€0.00,0
19,architectttttt,8571571603,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
20,mouseagile138,8571693736,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
21,pospecm1,8571686658,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
22,akkar,8571627745,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
23,asdfg3103130,8571682347,defaultvx,-,redstar,0,€1.00,€0.00,0
24,solanastar,8571688577,defaultchampionpoker,-,championpoker,0,€1.00,€0.00,0
25,69petr691,8571686342,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
26,Foroshivski,8571625350,defaultvx,-,redstar,0,€1.00,€0.00,0
27,PrinsThor,8571672705,default8t,-,coolbet,0,€1.00,€0.00,0
28,wldirish,8571657796,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
29,dudis80,8571671304,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
30,bazaclaire,8571692057,defaultw4,-,whpoker,0,€1.00,€0.00,0
31,bazaclaire,8571669224,defaultw4,-,whpoker,0,€1.00,€0.00,0
32,KawangaGold,8571682805,default44,-,betfairpoker,0,€1.00,€0.00,0
33,asdfg3103130,8571678906,defaultvx,-,redstar,0,€1.00,€0.00,0
34,Topchen1,8571679146,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
35,Jumbas85,8571591724,defaultvx,-,redstar,0,€1.00,€0.00,0
36,Topchen1,8571675892,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
37,dudis80,8571633005,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
38,boga4ev,8571642873,defaultvx,-,redstar,0,€1.00,€0.00,0
39,FoxyJT,8571649032,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
40,f1narf1n,8571649875,defaultvx,-,redstar,0,€1.00,€0.00,0
1,prazzor1,8571422046,defaultvx,-,redstar,4316100,€1.00,€0.00,0
1,puntermask14,8571433348,defaulthollandcasino,-,hollandcasino,2493000,€1.00,€0.00,0
1,Ammoss77,8571413930,CZ_Display_PK,-,bifortuna.cz,4145600,€1.00,€0.00,0
1,machineorchid3,8571426005,default9r,-,betsafe.se,14045300,€1.00,€0.00,0
5,Santos007,8571434583,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
6,Goallinnnn,8571417220,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
7,akkar,8571428531,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
8,wallthrone119,8571422141,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
9,504541249dgtrfhu,8571434520,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
9,Krossinana,8571434562,default9o,-,betsson.se,0,€1.00,€0.00,0
11,X7892x,8571431384,defaultwhpoker,NA,whpoker,0,€1.00,€0.00,0
12,Krossinana,8571433404,default9o,-,betsson.se,0,€1.00,€0.00,0
13,504541249dgtrfhu,8571433954,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
14,504541249dgtrfhu,8571432482,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
15,504541249dgtrfhu,8571423370,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
16,Vytautas888,8571419847,default44,-,betfairpoker,0,€1.00,€0.00,0
17,RavenGeorge,8571429518,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
18,akkar,8571425995,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
19,bonna1,8571426985,defaultvx,-,redstar,0,€1.00,€0.00,0
20,akkar,8571421178,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
21,machineorchid3,8571424097,default9r,-,betsafe.se,0,€1.00,€0.00,0
22,machineorchid3,8571421130,default9r,-,betsafe.se,0,€1.00,€0.00,0
23,504541249dgtrfhu,8571417635,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
24,snoozeyaaloseee,8571419201,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
25,Mankrkid,8571415296,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
1,gasik1,8571940629,affiliatemaster,-,bifortuna.cz,549000,€1.00,€0.00,0
1,JNovel,8571904385,defaultteammexico.mx,-,teammexico.mx,7789500,€1.00,€0.00,0
1,Topchen1,8571864201,defaultfm,-,swisscasino.ch,3823400,€1.00,€0.00,0
1,lemonstar91,8571924627,defaultbet365poker.bap,-,bet365poker.bap,3321600,€1.00,€0.00,0
1,SlanSan,8571906846,default1o,-,svenskaspel,10288300,€1.00,€0.00,0
1,Humble,8571916451,default97,-,paf.com,5055200,€1.00,€0.00,0
1,KongOskar67,8571935634,default8t,-,coolbet,2475600,€1.00,€0.00,0
1,Tashchoo,8571872396,defaultvx,-,redstar,1145800,€1.00,€0.00,0
1,brunomc555,8571940153,default7z,-,paddypowerpoker.com,6997000,€1.00,€0.00,0
1,demonjolly324,8571899326,default2k,-,bet365poker.bg,6554600,€1.00,€0.00,0
11,Silverflip,8571935138,defaultbetsolid.com,-,betsolid.com,0,€1.00,€0.00,0
12,jokapaivasamaa,8571934275,default97,-,paf.com,0,€1.00,€0.00,0
13,HandsomeAsGod,8571840370,defaultvx,-,redstar,0,€1.00,€0.00,0
14,CTID63,8571932520,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
15,HeavenlyPerle,8571861561,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
16,Logicalbeach21,8571899667,bet365,-,bet365poker,0,€1.00,€0.00,0
17,Star345,8571930120,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
18,haluzar11,8571937917,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
19,KramNamDial,8571935741,bet365,-,bet365poker,0,€1.00,€0.00,0
20,Andy333,8571911605,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
21,RavenGeorge,8571925035,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
22,gasik1,8571911970,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
23,monsterhard829,8571905286,defaultbet365poker.bap,-,bet365poker.bap,0,€1.00,€0.00,0
24,TheMothership,8571937770,default8t,-,coolbet,0,€1.00,€0.00,0
25,Haribor,8571899342,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
26,Ylore,8571935233,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
27,haluzar11,8571934272,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
28,54d1M,8571879379,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
29,Xertr9106,8571905119,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
30,Ntelioo,8571861985,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
31,TheMothership,8571921351,default8t,-,coolbet,0,€1.00,€0.00,0
32,KongOskar67,8571933607,default8t,-,coolbet,0,€1.00,€0.00,0
33,sharkeasy338,8571931376,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
34,KajaAKA,8571924787,johnnybet,-,bifortuna.cz,0,€1.00,€0.00,0
35,Basstein,8571895707,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
36,Bromden78,8571884142,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
37,koko1333,8571891797,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
38,quizwarrior,8571818878,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
39,TheMothership,8571888801,default8t,-,coolbet,0,€1.00,€0.00,0
40,belka9m,8571892311,PPC_SPB_Brand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
41,Pompey666,8571867566,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
42,Glenno,8571906218,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
43,jino12,8571880989,defaultvx,-,redstar,0,€1.00,€0.00,0
44,oldtimemag,8571837329,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
45,demonjolly324,8571885369,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
46,Xertr9106,8571887364,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
47,Lanky00000,8571883025,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
48,504541249dgtrfhu,8571868468,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
1,ebenauer,8571393882,default97,-,paf.com,9470300,€1.00,€0.00,0
1,Andrey240283,8571383083,defaultvx,-,redstar,2419200,€1.00,€0.00,0
1,JanneJyske,8571402209,default97,-,paf.com,2110500,€1.00,€0.00,0
4,Mankrkid,8571401939,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
5,knifepyramid46,8571402212,default8v,-,coolbet.ee,0,€1.00,€0.00,0
6,devilgolden162,8571401723,bet365,-,bet365poker,0,€1.00,€0.00,0
7,Moriartry,8571389029,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
8,knifepyramid46,8571400384,default8v,-,coolbet.ee,0,€1.00,€0.00,0
9,Cavasi,8571399381,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
10,quetzalcoatl1337,8571393863,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
11,504541249dgtrfhu,8571392101,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
12,504541249dgtrfhu,8571390777,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
13,504541249dgtrfhu,8571382829,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
14,Bboy182sky,8571389072,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
1,dudis80,8571633666,pokerarenacz,-,bifortuna.cz,8241000,€1.00,€0.00,0
1,Ylore,8571804376,no_affiliate_cz,-,bifortuna.cz,11424000,€1.00,€0.00,0
1,aisladocz,8571813845,CZ_Display_PK,-,bifortuna.cz,3684000,€1.00,€0.00,0
1,matrixgreen211,8571771486,default1o,-,svenskaspel,4777000,€1.00,€0.00,0
1,koko1333,8571800421,defaultinbet.bg,-,inbet.bg,3487000,€1.00,€0.00,0
1,nine28,8571820394,defaultvx,-,redstar,11370400,€1.00,€0.00,0
1,jonyklasik,8571774477,no_affiliate_cz,-,bifortuna.cz,3016600,€1.00,€0.00,0
8,prazzor1,8571788182,defaultvx,-,redstar,0,€1.00,€0.00,0
9,Ntelioo,8571793019,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
10,Topchen1,8571765825,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
11,Flapze,8571821180,default1o,-,svenskaspel,0,€1.00,€0.00,0
12,Fernalguita,8571821397,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
13,JanneJyske,8571820024,default97,-,paf.com,0,€1.00,€0.00,0
14,bfa25,8571820588,BetfairOG,-,betfairpoker,0,€1.00,€0.00,0
14,jokapaivasamaa,8571820556,default97,-,paf.com,0,€1.00,€0.00,0
16,hornetruby15,8571819565,bet365,a,bet365poker,0,€1.00,€0.00,0
17,Fernalguita,8571818154,defaultteammexico.mx,-,teammexico.mx,0,€1.00,€0.00,0
18,knifepyramid46,8571806739,default8v,-,coolbet.ee,0,€1.00,€0.00,0
19,JanneJyske,8571817007,default97,-,paf.com,0,€1.00,€0.00,0
20,SouralM,8571816968,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
21,SouralM,8571813741,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
22,SouralM,8571812551,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
23,SouralM,8571808340,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
24,SouralM,8571807644,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
25,SouralM,8571792875,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
26,knifepyramid46,8571805271,default8v,-,coolbet.ee,0,€1.00,€0.00,0
27,knifepyramid46,8571795050,default8v,-,coolbet.ee,0,€1.00,€0.00,0
28,Filleter,8571789619,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
29,Spatch1,8571771473,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
30,knifepyramid46,8571779907,default8v,-,coolbet.ee,0,€1.00,€0.00,0
31,SouralM,8571776051,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
32,Ylore,8571788694,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
33,Krossinana,8571779908,default9o,-,betsson.se,0,€1.00,€0.00,0
34,Az100000,8571770571,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
35,staysee1,8571768252,defaultvx,-,redstar,0,€1.00,€0.00,0
36,Ylore,8571772735,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
37,Darfo,8571753122,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
38,Koossie,8571777996,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
39,knifepyramid46,8571777604,default8v,-,coolbet.ee,0,€1.00,€0.00,0
40,Krossinana,8571773525,default9o,-,betsson.se,0,€1.00,€0.00,0
41,quizwarrior,8571773546,defaultnovibet.gr,-,novibet.gr,0,€1.00,€0.00,0
42,Koossie,8571776153,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
43,SouralM,8571774144,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
44,SouralM,8571770026,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
45,Krossinana,8571771409,default9o,-,betsson.se,0,€1.00,€0.00,0
46,SouralM,8571716541,PPC_CAS_Nonbrand_Google,-,bifortuna.cz,0,€1.00,€0.00,0
1,Makitakid,8571476133,bet365,-,bet365poker,1625000,€1.00,€0.00,0
1,K1NGLEE,8571468201,defaultvx,-,redstar,3384000,€1.00,€0.00,0
1,jeffex66,8571475941,defaultbetfredew5,103505,betfredew5,1931000,€1.00,€0.00,0
1,Andy333,8571467530,defaultbetfredew5,-,betfredew5,1796600,€1.00,€0.00,0
1,mpatalamas,8571459632,no_affiliate_cz,-,bifortuna.cz,20263400,€1.00,€0.00,0
6,haluzar11,8571473955,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
7,Goallinnnn,8571448551,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
8,Ylore,8571474185,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
9,ssoudek93,8571474629,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
10,Napalm81,8571464338,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
11,Berneber74,8571469730,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
12,ALeShiK19911,8571472806,defaultvx,-,redstar,0,€1.00,€0.00,0
13,setof5ives,8571474923,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
14,queenfinal126,8571475931,defaultbetsson.gr,-,betsson.gr,0,€1.00,€0.00,0
15,goodfella22,8571453114,defaultw4,-,whpoker,0,€1.00,€0.00,0
16,jeffex66,8571463301,defaultbetfredew5,103505,betfredew5,0,€1.00,€0.00,0
17,barrersky,8571467913,defaultskypoker.com,-,skypoker.com,0,€1.00,€0.00,0
18,Vivaciousred74,8571464660,defaultbetsson.pe,-,betsson.pe,0,€1.00,€0.00,0
19,haluzar11,8571473592,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
20,Physicx62,8571472229,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
21,mirvi35,8571468688,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
22,ErPaDo,8571465242,pokerarenacz,-,bifortuna.cz,0,€1.00,€0.00,0
23,Arc7777,8571456433,defaultvx,-,redstar,0,€1.00,€0.00,0
24,K1NGLEE,8571445406,defaultvx,-,redstar,0,€1.00,€0.00,0
25,Cc777777777,8571456990,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
26,proFiTangi1,8571465284,defaultbetsafe.lv,-,betsafe.lv,0,€1.00,€0.00,0
27,baronbird875,8571462026,bet365,-,bet365poker,0,€1.00,€0.00,0
28,Krossinana,8571459504,default9o,-,betsson.se,0,€1.00,€0.00,0
29,Krossinana,8571458528,default9o,-,betsson.se,0,€1.00,€0.00,0
1,SugarDunkerton7,8571986792,bet365,-,bet365poker,1332700,€1.00,€0.00,0
1,pmcclgr,8572024310,defaultfm,-,swisscasino.ch,13280100,€1.00,€0.00,0
1,Filleter,8572009275,default7z,-,paddypowerpoker.com,1981200,€1.00,€0.00,0
1,Stevie1884,8572028410,defaultgrosvenor.poker,-,grosvenor.poker,11556400,€1.00,€0.00,0
1,gasik1,8572033733,affiliatemaster,-,bifortuna.cz,5005100,€1.00,€0.00,0
1,Burka24,8572016488,defaultbetsafe.lt,-,betsafe.lt,6681700,€1.00,€0.00,0
1,Amigou4,8572029033,defaultbetsafe.lt,-,betsafe.lt,6382900,€1.00,€0.00,0
1,ChefTony,8572020613,bet365,-,bet365poker,6779900,€1.00,€0.00,0
9,Atlas881,8572031460,PPC_SPB_Sitelinks_Google,-,bifortuna.cz,0,€1.00,€0.00,0
10,Topchen1,8572026249,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
11,g4d5c4c6db3,8572036126,Google,-,bifortuna.cz,0,€1.00,€0.00,0
12,RIVERKIDLIAM85,8571989063,bet365,a,bet365poker,0,€1.00,€0.00,0
13,lrico6,8572028814,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
14,Serdika,8572027339,default2k,-,bet365poker.bg,0,€1.00,€0.00,0
15,KongOskar67,8572009281,default8t,-,coolbet,0,€1.00,€0.00,0
16,KIngCash78,8572026792,default8t,-,coolbet,0,€1.00,€0.00,0
17,SushiChef13,8572018763,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
18,HeavenlyPerle,8571861843,defaulthollandcasino,-,hollandcasino,0,€1.00,€0.00,0
19,dicesilver36,8572035023,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
20,Ylore,8572034679,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
21,Barbasvag,8572033442,default1o,-,svenskaspel,0,€1.00,€0.00,0
22,g4d5c4c6db3,8572035154,Google,-,bifortuna.cz,0,€1.00,€0.00,0
23,doowyah,8572023925,BetfairOG,-,betfairpoker,0,€1.00,€0.00,0
24,buttonscary561,8572034003,default1o,-,svenskaspel,0,€1.00,€0.00,0
25,Star345,8572024811,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
26,jbic99,8572029858,Google,-,bifortuna.cz,0,€1.00,€0.00,0
27,akkar,8571978386,defaultarcticbet.com,-,arcticbet.com,0,€1.00,€0.00,0
28,buttonscary561,8572022288,default1o,-,svenskaspel,0,€1.00,€0.00,0
29,gasik1,8572032634,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
30,lightred26,8572031979,default5x,-,bet365poker.se,0,€1.00,€0.00,0
31,gasik1,8572029466,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
32,Tiryon1204,8572004277,defaultbet365poker.pe,-,bet365poker.pe,0,€1.00,€0.00,0
33,gasik1,8572026078,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
34,dHarwood,8572026104,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
35,Stevie1884,8572011095,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
36,Morrismorris150,8572018131,default1o,-,svenskaspel,0,€1.00,€0.00,0
37,KIngCash78,8572019653,default8t,-,coolbet,0,€1.00,€0.00,0
38,Topchen1,8572010885,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
39,gasik1,8572005162,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
40,dHarwood,8572023471,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
41,espartacuzzz,8572012030,default9m,-,betsson.com,0,€1.00,€0.00,0
42,haluzar11,8572024628,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
43,haluzar11,8572018677,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
44,Star345,8572022860,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
45,dHarwood,8572013459,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
46,oldtimemag,8571965742,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
47,mirvi35,8572012480,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
48,KIngCash78,8572001083,default8t,-,coolbet,0,€1.00,€0.00,0
49,haluzar11,8572010938,PokerStars,-,bifortuna.cz,0,€1.00,€0.00,0
50,Stevie1884,8572003970,defaultgrosvenor.poker,-,grosvenor.poker,0,€1.00,€0.00,0
51,Filleter,8571989994,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
52,gasik1,8571996993,affiliatemaster,-,bifortuna.cz,0,€1.00,€0.00,0
53,Djfreshkngmail,8571994959,defaultinbet.bg,-,inbet.bg,0,€1.00,€0.00,0
1,akkar,8571502907,defaultarcticbet.com,-,arcticbet.com,2084400,€1.00,€0.00,0
1,Goallinnnn,8571511487,defaulthollandcasino,-,hollandcasino,2412700,€1.00,€0.00,0
1,TixiyDon,8571479217,defaultvx,-,redstar,2512600,€1.00,€0.00,0
1,FinaRR,8571512787,defaultvx,-,redstar,10837400,€1.00,€0.00,0
1,EVgenPROfit1,8571518440,defaultvx,-,redstar,4538300,€1.00,€0.00,0
1,haluzar11,8571531302,PokerStars,-,bifortuna.cz,10863600,€1.00,€0.00,0
1,KendaHeralda,8571514937,no_affiliate_cz,-,bifortuna.cz,2359200,€1.00,€0.00,0
1,mouseagile138,8571522948,defaultgrosvenor.poker,-,grosvenor.poker,12391800,€1.00,€0.00,0
9,pivo9ka,8571506081,defaultvx,-,redstar,0,€1.00,€0.00,0
10,Andy333,8571533089,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
11,Focusedshell88,8571524791,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
12,LuckyRomas,8571500561,defaultbetsafe.lt,-,betsafe.lt,0,€1.00,€0.00,0
13,Ladenka10,8571532459,Sklik,-,bifortuna.cz,0,€1.00,€0.00,0
14,156373837263,8571521169,default1o,-,svenskaspel,0,€1.00,€0.00,0
15,Bugo17,8571531638,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
16,genu65,8571532470,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
17,Raskeisa,8571531395,default9s,-,betsafe.ee,0,€1.00,€0.00,0
18,Dokturekpx,8571533177,no_affiliate_cz,-,bifortuna.cz,0,€1.00,€0.00,0
19,RealBasil79,8571532369,defaultfm,-,swisscasino.ch,0,€1.00,€0.00,0
20,SMACK17,8571533104,defaultnr,-,netbetro,0,€1.00,€0.00,0
21,doctorhelpme,8571503246,defaultvx,-,redstar,0,€1.00,€0.00,0
22,Astarea,8571521965,defaultnr,-,netbetro,0,€1.00,€0.00,0
23,bookkooq,8571513731,defaultvx,-,redstar,0,€1.00,€0.00,0
24,mnaruto14,8571513798,default7z,-,paddypowerpoker.com,0,€1.00,€0.00,0
25,SMACK17,8571527641,defaultnr,-,netbetro,0,€1.00,€0.00,0
26,Andy333,8571528100,defaultbetfredew5,-,betfredew5,0,€1.00,€0.00,0
